score,steps,e_time
3116.0,81,0.21723699569702148
2410.0,55,0.15036797523498535
2410.0,55,0.15133094787597656
2410.0,55,0.15085601806640625
1316.0,84,0.22769618034362793
3320.0,60,0.16861867904663086
3787.0,66,0.20037198066711426
2410.0,55,0.15190792083740234
1336.0,41,0.11701297760009766
2410.0,55,0.15958523750305176
2512.0,83,0.23807573318481445
2410.0,55,0.15205883979797363
2420.0,54,0.1577310562133789
2410.0,55,0.15039992332458496
3320.0,60,0.16525793075561523
2410.0,55,0.15043878555297852
4739.0,142,0.38198328018188477
1336.0,41,0.11328411102294922
2410.0,55,0.15131187438964844
2410.0,55,0.15037274360656738
2410.0,55,0.15019893646240234
4726.0,61,0.17015385627746582
1366.0,61,0.18431901931762695
2445.0,56,0.15993213653564453
2410.0,55,0.15269804000854492
